,Frobenius Norm,Nuclear Norm,Infty Norm,Neg Infty Norm,Neg L1 Norm,L1 Norm,Neg L2 Norm,L2 Norm,eig 1,eig 2,eig 3,eig 4,eig 5,eig 6,eig 7,eig 8,eig 9,eig 10,Taxonomy
0,0.35055476244820005,0.3710936018926493,0.3818551694405381,0.1438494534384945,0.14384945343849456,0.3818551694405383,0.15128534510474895,0.24696271071045373,0.24610141442559633,0.41563851526857104,0.24476196457036842,0.3337693238001987,0.3572343894278865,0.33179626038618815,0.33179626038618815,0.32140243127230184,0.32140243127230184,0.41989944022845577,Orthomyxoviridae
1,0.33694962470694445,0.3768883767934207,0.24729007496077515,0.29022892238972636,0.29022892238972653,0.24729007496077504,0.004434054978903308,0.22138192322297445,0.047177672289702544,0.20243537026573794,0.16727169102663417,0.16727169102663417,0.24789642330736525,0.2725840984937092,0.42005652841939484,0.40397657544556476,0.4354450984286321,0.4670701638191519,Orthomyxoviridae
2,0.4394677774025417,0.4734693868402654,0.24329405739967813,0.0,0.0,0.24329405739967824,5.276812199324533e-16,0.21262356562914864,0.0,0.4606309729780449,0.27125720486999316,0.27214135112443844,0.23006051351157022,0.25451862899584754,0.25451862899584754,0.36227147591154873,0.36227147591154873,0.47027114392044134,Orthomyxoviridae
3,0.4425980610324399,0.47574626437314693,0.14709895807599815,0.0,0.0,0.14709895807599838,5.817841912934922e-16,0.19632920705311263,0.0,0.0,0.0,0.18401040145900693,0.15555712969093052,0.16857637243750914,0.16857637243750914,0.26645424452847827,0.26645424452847827,0.3143463793249313,Orthomyxoviridae
4,0.9480015705214669,0.982903321369329,0.25994111321661484,0.0,0.0,0.2599411132166147,3.006135552759791e-16,0.27165790311840954,0.0,0.0,0.0,0.0,0.0,1.4427116196893263e-15,2.0340834762680126e-08,1.9562183239322676e-08,0.8355122535809404,0.8060127618886129,Orthomyxoviridae
5,0.7033314835411154,0.7073980283415255,0.3896552206057048,0.0,0.0,0.38965522060570523,3.9104181817005437e-16,0.38353700249740286,0.0,0.0,0.0,0.12894007272802632,0.28539130117493444,0.41487426430170615,0.5114566807262666,0.49187788878324906,0.5913540464850562,0.5704750663064366,Orthomyxoviridae
6,0.35630173192196635,0.3743579384556255,0.22621265397468648,0.0,0.0,0.2262126539746867,1.5602474280071134e-15,0.23609878872247303,0.0,0.0,0.03196104686927611,0.14517442164039174,0.12272630327341129,0.15812623415642083,0.15812623415642083,0.26990030163777906,0.26990030163777906,0.27539967207367044,Orthomyxoviridae
7,0.3661716272556562,0.3733345224597703,0.4768092858644736,0.0,0.0,0.476809285864474,3.4953233945511854e-16,0.2876383151691151,0.0,0.0,0.01061361965906649,0.11686570561823856,0.09879492453217842,0.3085056432216549,0.314823656643641,0.3027720653663246,0.46580845602432647,0.4493621231072302,Orthomyxoviridae
8,0.4493387707199632,0.4741580136050425,0.39867255588590766,0.0,0.0,0.3986725558859078,9.179082338445042e-16,0.25416148310961884,0.0,0.3820062097811895,0.22495651136590994,0.2310037938231462,0.19528399932788265,0.1770467724585668,0.3526571231537544,0.33915724974972344,0.51599657268764,0.5100557073735561,Orthomyxoviridae
9,0.46784619315273357,0.5067036046972019,0.3577715381000326,0.0,0.0,0.3577715381000328,2.0754636487890049e-16,0.21234619668804255,0.0,0.05000067922541542,0.1710380715399078,0.39212472956087707,0.4026011039994911,0.3920103746821846,0.3920103746821846,0.4502850242774618,0.544387980736061,0.5251672348447853,Orthomyxoviridae
10,0.700298212479557,0.7060941919320601,0.4726147051835702,0.0,0.0,0.4726147051835706,0.0,0.3105062243578701,0.0,0.0,0.0,0.0,0.11067382290449745,0.13806747415156734,0.31648959499533813,0.4697709859290389,0.4697709859290389,0.4623409404962557,Orthomyxoviridae
